OBJECTID,Point of Origin Jurisdictional Unit Identifier,Point of Origin Protecting Unit Identifier,Reported Unit Identifier,Fire Incident Number,Fire Code,Incident Name,Fire Discovered Calendar Year,Fire Discovered Date,Fire Discovered Date Estimated Flag,Fire Control Date,Fire Control Date Estimated Flag,Incident General Cause Name,Collection Method,Total Reported Acres,GIS Acres,Complex Name,Irwin Identifier,Wildland Fire Perimeter Comments,Administrative Unit Code,Administrative State Code,GlobalID,Created Date,Created By Name,Modified Date,Modify By Name,created_user,created_date,last_edited_user,last_edited_date,Original_GlobalID,Unique Fire Identifier,Shape__Area,Shape__Length
178894,USCAPRI,USCACDD,USCACDD,4662,HDB5,Backus,2013,3/23/2013 12:00:00 AM,NO,3/23/2013 12:00:00 AM,NO,Human,GPS-Unknown,78,77.8305771, ,{3D4DEE6B-464F-4BDB-991C-D5BFCC8E5A74}, ,CAD05000,CA,bf6a60df-17bd-4681-b6f4-e7080d59877c,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:40:19 AM,swiberg,,,,,{45AB40C7-011C-42CB-986A-041FE10E7A98},2013-CACDD-004662,3.1089394724404E-05,0.043553358232638
178895,USCAPRI,USCARRU,USCACDD,13268,E71P,Banning,2009,10/3/2009 12:00:00 AM,NO,10/3/2009 12:00:00 AM,NO,Human,GPS-Walked,15,22.35832057, , , ,CAD06000,CA,250e61ed-bb65-449a-ac80-9b8b46285f38,2/12/2018 11:57:47 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{E0D11C2F-41D6-41EA-A066-99CAC333B5B5},2009-CACDD-013268,8.81795835994126E-06,0.0188425021639748
178897,USCANOD,USCANOD,USCANOD,1886,HHA8,Dry Valley,2013,5/21/2013 12:00:00 AM,NO,5/21/2013 12:00:00 AM,NO,Human,GPS-Unknown,16.3,15.15736751, ,{7A13B6F2-5356-4F07-9311-7691DB73C386}, ,CAN05000,CA,c9994a4a-3792-42a1-b205-54e859b234e2,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:45:09 AM,swiberg,,,,,{7895D7AF-D2DB-49EE-B29B-DF67772F0A2E},2013-CANOD-001886,6.49659432383487E-06,0.0221111925748835
178906,USCACND,USCACND,USCACND,1333,JD9M,Conway,2014,9/12/2014 12:00:00 AM,NO,9/12/2014 12:00:00 AM,NO,Human,GPS-Driven,47,46.14282371, ,{0340BF43-9260-4C83-9A22-413E0307B2CD}, ,CAC07000,CA,cf50fb3f-66fa-40c2-98f7-1ad18e9cd5bf,2/8/2018 7:41:28 AM,jnewman,2/26/2018 10:38:29 AM,swiberg,,,,,{0F74D2F2-26CA-4D90-B2A9-683D82756FD7},2014-CACND-001333,1.91711974366626E-05,0.0226073519968906
178911,USCAPRI,USCANOD,USCANOD,3091,FJ2U,Patterson,2010,7/5/2010 12:00:00 AM,NO,7/6/2010 12:00:00 AM,NO,Human,GPS-Walked,11.3,10.77118338, , , ,CAN02000,CA,55a0aeb4-2fee-4e87-aa2a-a26e7c303e2d,2/12/2018 11:57:17 AM,jnewman,2/26/2018 10:43:57 AM,swiberg,,,,,{97584328-887D-4B9F-8639-599AB6613C82},2010-CANOD-003091,4.69306132799829E-06,0.0104393214253067
178915,USCAPRI,USCACND,USCACND,1673,FFL1,South Fork,2010,6/8/2010 12:00:00 AM,NO,6/9/2010 12:00:00 AM,NO,Human,GPS-Walked,25,24.5871486, , , ,CAC06000,CA,7a708449-e2da-484b-9415-d7b34e335e80,2/12/2018 11:57:18 AM,jnewman,2/26/2018 10:37:55 AM,swiberg,,,,,{5DDFDC6C-C210-4E8A-863D-8B1FFDE0769C},2010-CACND-001673,9.91199021882494E-06,0.0150139837363515
178928,USCAPRI,USCACDD,USCACDD,10023,G1EV,Border 12,2012,7/7/2012 12:00:00 AM,NO,7/11/2012 12:00:00 AM,NO,Undetermined,GPS-Walked,25,121.30210383,<Null>,{4CDAA75A-C240-4D4A-914E-EF53FAE74E2B}, ,CAD06000,CA,251981d6-8d36-49c7-8a22-dbdcdad065a8,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{2566A834-24E6-4561-8B18-1F571B35BD1E},2012-CACDD-010023,4.71628843570215E-05,0.0881726150857023
178932,USCANOD,USCANOD,USCANOD,3418,G5F8,40,2012,8/8/2012 12:00:00 AM,NO,8/25/2012 12:00:00 AM,NO,Natural,GPS-Driven,39,39.13873328,<Null>,{1879B41D-8856-4B15-81AA-72D840011B96}, ,CAN02000,CA,c450c873-50c1-4d01-a52a-0162acc09381,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:43:57 AM,swiberg,,,,,{B835B314-57D6-4707-A1DB-9356EAE87EC7},2012-CANOD-003418,1.71019573826925E-05,0.019204589285488
178954,USCANOD,USCANOD,USCANOD,3644,E3Q1,Snowstorm,2009,7/30/2009 12:00:00 AM,NO,8/2/2009 12:00:00 AM,NO,Natural,GPS-Walked,17.6,17.63152317, , , ,CAN05000,CA,42119195-4ab9-4176-90ca-f975d858edb7,2/12/2018 11:57:48 AM,jnewman,2/26/2018 10:45:09 AM,swiberg,,,,,{ED324A74-F290-4622-9198-CFD0FDE05254},2009-CANOD-003644,7.59896420277073E-06,0.0155945065972462
178957,USCANOD,USCANOD,USCANOD,3800,J0RN,S1 Duck,2015,8/3/2015 12:00:00 AM,NO,8/18/2015 12:00:00 AM,NO,Natural,GPS-Driven,30,30.08987098, , , ,CAN02000,CA,361c0d60-d5a0-49b1-a0a2-508d3f641883,2/7/2018 11:51:30 AM,jnewman,2/6/2018 8:26:49 PM,JNEWMAN,,,,,{70EDFC13-6723-454F-8602-76B193F1E0EB},2015-CANOD-003800,1.30280600387778E-05,0.0194061088554846
178958,USCACDD,USCARRU,USCACDD,13899,G83G,Christmas,2012,9/29/2012 12:00:00 AM,NO,9/29/2012 12:00:00 AM,NO,Human,GPS-Driven,27.1,27.12179018,<Null>,{BAD0DA3F-DED9-4530-AF23-6D9C12E0E8A8}, ,CAD06000,CA,242cd7ee-b43b-4ac7-9b97-99f469040767,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{5D00DA46-86DC-4037-BCE6-6B3EA7421120},2012-CACDD-013899,1.06800221146841E-05,0.0187489548269552
178964,USCAPRI,USCACDD,USCACDD,7667,HHN1,Border,2013,5/23/2013 12:00:00 AM,NO,5/23/2013 12:00:00 AM,NO,Human,Other,100,61.56026928, ,{70E83E3A-CB65-47C2-A81A-D7937F07C7A5}, ,CAD06000,CA,32fb5d3e-52da-413a-a1ab-5418ecb5c7ed,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{AB202172-0D53-4CCB-A4BA-754A3E335811},2013-CACDD-007667,2.39342118675268E-05,0.0582271689007406
178972,USCAPRI,USCACND,USCACND,1726,GY6S,Boone,2012,6/24/2012 12:00:00 AM,NO,7/24/2012 12:00:00 AM,NO,Human,GPS-Walked,12.5,12.60542566,<Null>,{99634E77-E8AA-49AF-A8B7-FD7AAF18DF9B}, ,CAC06000,CA,bacb3011-4d5f-4266-bcb3-e4a72d59d6c9,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:37:55 AM,swiberg,,,,,{9DBB20A0-DCAC-4E65-8EF5-F76BE7268D9E},2012-CACND-001726,5.0788612497854E-06,0.013757790815653
178976,USCACDD,USCARRU,USCACDD,9681,KHL6,Wolf,2016,7/23/2016 12:00:00 AM,NO,7/24/2016 12:00:00 AM,NO,Human,GPS-Walked,11.8,10.50976353, ,,,CAD06000,CA,006115ab-bea3-4467-98c8-de37934cd731,2/7/2018 9:40:06 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{77A6FB9D-A055-476E-B2AE-80D4B17D9DE8},2016-CACDD-009681,4.14418036598363E-06,0.0128373442773671
178982,USCACDD,USCACDD,USCACDD,12111,HY0Y,Red,2013,9/6/2013 12:00:00 AM,NO,9/7/2013 12:00:00 AM,NO,Natural,GPS-Unknown,15,12.95413548, ,{3A098FA0-052E-4309-A283-269F044D04B7}, ,CAD07000,CA,d838a2f8-4eed-4668-ab24-d2a2a12fb5c0,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:41:15 AM,swiberg,,,,,{B1AB3908-E841-4EB4-8EBB-153E4EF3BBBF},2013-CACDD-012111,5.06769379171601E-06,0.0082858484318568
178984,USCACDD,USCACDD,USCACDD,12216,GA9N,Johnson,2011,8/20/2011 12:00:00 AM,NO,8/21/2011 12:00:00 AM,NO,Human,GPS-Driven,46.4,179.28925404, , , ,CAD08000,CA,6138abf7-cbcf-4f23-8518-baf0a7d28756,2/12/2018 11:56:39 AM,jnewman,2/26/2018 10:41:43 AM,swiberg,,,,,{3FAD2481-83C2-4581-BEBA-4C20BA4CC343},2011-CACDD-012216,7.12782211849117E-05,0.0605132525404133
178985,USCAPRI,USCASHU,USCANOD,402,EQ9T,SHU East Fork,2009,1/7/2009 12:00:00 AM,NO,1/8/2009 12:00:00 AM,NO,Human,GPS-Driven,29,7.51842697, , , ,CAN06000,CA,7cee8550-9cd8-4d85-8ff9-93814e2d6e86,2/12/2018 11:57:48 AM,jnewman,2/26/2018 10:45:34 AM,swiberg,,,,,{6E85E2C0-E634-4692-A8EA-1B97C9CA4FE4},2009-CANOD-000402,3.23063568430371E-06,0.00952038277674228
178989,USCAPRI,USCACDD,USCACDD,8601,H58N,Sandy Valley,2014,6/18/2014 12:00:00 AM,NO,6/18/2014 12:00:00 AM,NO,Undetermined,GPS-Driven,25.5,21.24249038, ,{BBC6AC9B-0520-4629-9270-A491CB309AE6}, ,CAD09000,CA,89df3743-a5aa-4321-87d2-3a937e3fe79a,2/8/2018 7:41:28 AM,jnewman,2/26/2018 10:42:15 AM,swiberg,,,,,{CEB75B1A-6B0B-47E8-B29E-119C7CA202C1},2014-CACDD-008601,8.5669084910478E-06,0.0236672007570868
178990,USCACDD,USCACDD,USCACDD,11831,F94T,Stoddard II,2011,8/11/2011 12:00:00 AM,NO,8/12/2011 12:00:00 AM,NO,Human,GPS-Walked,10,10.15539728, , , ,CAD08000,CA,5ba0ac53-2272-44ed-8998-d616cdc1d14d,2/12/2018 11:56:39 AM,jnewman,2/26/2018 10:41:43 AM,swiberg,,,,,{BFDB91BB-B641-44EC-AD2D-871E440D56B8},2011-CACDD-011831,4.04068259740598E-06,0.0126245529021527
178992,USCANOD,USCANOD,USCANOD,2761,HN5W,Macie,2013,7/5/2013 12:00:00 AM,NO,7/15/2013 12:00:00 AM,NO,Natural,GPS-Unknown,124,123.73834356, ,{627CD213-34BC-4AD3-919B-1B795B4F2929}, ,CAN02000,CA,0ed0380e-a9b4-4d00-b301-4af0aaa1a0e3,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:43:57 AM,swiberg,,,,,{B6E38B1C-9981-4048-B21B-74E55148EB3D},2013-CANOD-002761,5.43425480827864E-05,0.0498513240515345
179000,USCAPRI,USCANOD,USCANOD,3471,G5WB,Termo,2012,8/11/2012 12:00:00 AM,NO,8/20/2012 12:00:00 AM,NO,Human,GPS-Driven,37.7,38.64597492,<Null>,{30520E4F-D985-4594-96E8-3D7ED711E763}, ,CAN05000,CA,ed2e6916-ea15-410c-8e47-14ad351b4ff1,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:45:09 AM,swiberg,,,,,{BA72E896-CF49-4888-8EC7-24AD8FA313FD},2012-CANOD-003471,1.67009607139335E-05,0.0219842617738716
179011,USCANOD,USCANOD,USCANOD,3200,HSJ1,Fatty Martin,2013,7/26/2013 12:00:00 AM,NO,8/8/2013 12:00:00 AM,NO,Natural,GPS-Unknown,412,376.28430412, ,{D6287952-A3EE-4E8F-9371-485F2FA9B3AC}, ,CAN02000,CA,a351e4cb-5acf-4811-aa63-12a81c341e20,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:43:57 AM,swiberg,,,,,{D4FBD4F2-2998-42CC-87F5-D61C21480822},2013-CANOD-003200,0.000164742582001054,0.115354529322473
179015,USCAPRI,USCAMVU,USCACDD,9192,KE60,Cedar,2016,7/8/2016 12:00:00 AM,NO,7/9/2016 12:00:00 AM,NO,Human,GPS-Walked,32,9.22560554, ,,,CAD06000,CA,fbf3972a-06da-4e90-af4c-c53648ccd8e1,2/7/2018 9:40:06 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{6439ABB7-46EA-4B6E-A41C-CFEC2F9295E1},2016-CACDD-009192,3.58866805072466E-06,0.00904155684011165
179016,USCACND,USCACND,USCACND,1518,J3JB,Green Creek,2015,9/12/2015 12:00:00 AM,NO,9/24/2015 12:00:00 AM,NO,Human,GPS-Walked,28,26.89475301, , , ,CAC07000,CA,face634e-da43-415c-912a-46967cc0ef2f,2/7/2018 11:51:30 AM,jnewman,2/6/2018 8:26:49 PM,JNEWMAN,,,,,{EDD70D75-6404-4EA3-B1B4-311EAC6E811A},2015-CACND-001518,1.11879548967408E-05,0.0178966343366228
179025,USCACDD,USCACDD,USCACDD,13093,HZ74,Rosa,2013,10/4/2013 12:00:00 AM,NO,10/4/2013 12:00:00 AM,NO,Human,GPS-Unknown,28,24.74520972, ,{3A69245D-C325-42A6-B4A9-4AFF8D8E2796}, ,CAD06000,CA,4d115ebd-0e23-4a64-b690-5f7343073a49,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{9D794EDD-BADF-437F-ADE8-8F18E5EB3BDA},2013-CACDD-013093,9.74447334556316E-06,0.0165579552571328
179026,USCAPRI,USCACND,USCACND,602212,FE1R,Allensworth,2010,5/28/2010 12:00:00 AM,NO,5/28/2010 12:00:00 AM,NO,Human,GPS-Driven,26,25.83457111, , , ,CAC06000,CA,f992b19c-a6c9-490a-9030-da28f14f23b0,2/12/2018 11:57:17 AM,jnewman,2/26/2018 10:37:55 AM,swiberg,,,,,{1E08983A-9F67-45E1-8F70-829D037A54CC},2010-CACND-602212,1.04288510556216E-05,0.0136884100505502
179027,USCACDD,USCACDD,USCACDD,6837,J839,Great,2016,5/13/2016 12:00:00 AM,NO,5/14/2016 12:00:00 AM,NO,Human,GPS-Walked,10.9,10.49417472, ,,,CAD05000,CA,97244f47-2658-489c-94d5-994ce52b5121,2/7/2018 9:40:06 AM,jnewman,2/26/2018 10:40:19 AM,swiberg,,,,,{579FE830-93DF-4E13-9D28-8A1B38D901B1},2016-CACDD-006837,4.23741266786237E-06,0.0150714162160525
179056,USCACDD,USCACDD,USCACDD,12308,J4KJ,Palmas,2015,10/15/2015 12:00:00 AM,NO,10/22/2015 12:00:00 AM,NO,Human,GPS-Driven,77,69.1691301, , , ,CAD06000,CA,f91ce10f-24a8-41e5-b0f6-6fa42c2be320,2/7/2018 11:51:30 AM,jnewman,2/6/2018 8:26:49 PM,JNEWMAN,,,,,{3F0A1C8F-AB81-40EF-9BC6-F927653202D1},2015-CACDD-012308,2.71549160970608E-05,0.0409437374554581
179057,USCACDD,USCACDD,USCACDD,7641,HHA6,Water,2013,5/21/2013 12:00:00 AM,NO,5/21/2013 12:00:00 AM,NO,Human,Hand Sketch,89.6,89.70075475, ,{90AF8A64-2D34-42B6-B9F3-4E359B5A6576}, ,CAD06000,CA,7d075923-da9b-457b-926e-0dedf81b7f1f,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{756C81B1-9C7B-4177-90BE-E045BE219A16},2013-CACDD-007641,3.54069061359041E-05,0.0275469874689389
179063,USCACDD,USCACDD,USCACDD,12426,KR5A,Trona,2016,10/11/2016 12:00:00 AM,NO,10/12/2016 12:00:00 AM,NO,Human,GPS-Walked,15,14.04971152, ,,,CAD05000,CA,9d047ab4-b646-44ae-99e4-0c05954a9d92,2/7/2018 9:40:06 AM,jnewman,2/26/2018 10:40:19 AM,swiberg,,,,,{353F7EA3-9EDB-4D94-B30E-F7670E17C127},2016-CACDD-012426,5.64206584385829E-06,0.0158023729507021
179066,USCACND,USCACND,USCACND,1359,KA5Z,Dutch,2016,6/18/2016 12:00:00 AM,NO,6/18/2016 12:00:00 AM,NO,Undetermined,GPS-Driven,27.2,27.00836078, ,,,CAC06000,CA,31abbbc1-b18b-4be0-8743-8d1b42d65ab0,2/7/2018 9:40:06 AM,jnewman,2/26/2018 10:37:53 AM,swiberg,,,,,{55060585-6CA1-454B-9168-9B1267096BA4},2016-CACND-001359,1.08801577880513E-05,0.0175576884927378
179072,USCACND,USCACND,USCACND,1377,HHN6,Elkhorn,2013,5/23/2013 12:00:00 AM,NO,5/23/2013 12:00:00 AM,NO,Undetermined,GPS-Unknown,73.4,71.47344645, ,{4D391AA1-09AB-41BE-BC44-76D2D13B7490}, ,CAC06000,CA,0a0b192b-604a-444b-9699-2696d541c064,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:37:55 AM,swiberg,,,,,{F1B9092B-E1CB-4DC5-B1E2-12537B299694},2013-CACND-001377,2.85601281575509E-05,0.0315399414516926
179081,USCACDD,USCACDD,USCACDD,13138,GHW3,Stoddard 3,2011,10/1/2011 12:00:00 AM,NO,10/4/2011 12:00:00 AM,NO,Human,GPS-Driven,31,30.29746176, , , ,CAD08000,CA,6a5536b6-1310-428c-a0ba-c3a01f9edb7c,2/12/2018 11:56:39 AM,jnewman,2/26/2018 10:41:43 AM,swiberg,,,,,{32B8ED09-B978-48DF-9511-2473C4C4BE30},2011-CACDD-013138,1.20641107059782E-05,0.0236760970977329
179087,USCANOD,USCANOD,USCANOD,3372,G4Y5,Nut Mt  S 2,2012,8/5/2012 12:00:00 AM,NO,8/11/2012 12:00:00 AM,NO,Natural,GPS-Driven,48,48.0409958,<Null>,{7A8ECECF-E891-4CCB-9187-8D01678D09B1}, ,CAN02000,CA,a75e923d-f70e-45e2-9a16-1df000a0ef69,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:43:57 AM,swiberg,,,,,{D37FEF46-7103-48FE-99C4-C7E736EA3660},2012-CANOD-003372,2.09788622669294E-05,0.0550750708905766
179096,USCANOD,USCANOD,USCANOD,3618,G6JE,Stone,2012,8/18/2012 12:00:00 AM,NO,8/23/2012 12:00:00 AM,NO,Natural,GPS-Walked,17.1,17.14478427,<Null>,{F9782FB1-C5B0-42F0-919F-D7C7A534C2F3}, ,CAN05000,CA,95643841-e29a-4f63-8703-064c7c39cd99,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:45:09 AM,swiberg,,,,,{EB66F0DC-0C88-465D-BFDA-7B6314DBE1E5},2012-CANOD-003618,7.38788321541506E-06,0.0142501750927695
179100,USCACDD,USCARRU,USCACDD,7050,GT49,Range,2012,5/6/2012 12:00:00 AM,NO,5/6/2012 12:00:00 AM,NO,Human,GPS-Walked,15.6,15.65876459,<Null>,{065F6F1D-69FB-4EA6-8C7A-7927B0E1492A}, ,CAD06000,CA,5e3c7d12-1f35-4884-8b67-256423f0505a,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{F30F22AC-CE56-4135-889F-39D929C8AB48},2012-CACDD-007050,6.16813258602633E-06,0.0125548084452025
179109,USCANOD,USCANOD,USCANOD,1996,GVN2,Red,2012,5/23/2012 12:00:00 AM,NO,7/4/2012 12:00:00 AM,NO,Unknown,GPS-Walked,13,12.44963637,<Null>,{8E2EABE9-8F6D-4E5A-907A-38D9B6786496}, ,CAN02000,CA,114f33e1-cc9d-485b-8653-ade4de951144,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:43:57 AM,swiberg,,,,,{8B151550-046C-4AE2-87BB-8F728B100748},2012-CANOD-001996,5.39556458534207E-06,0.0243258496401688
179110,USCACDD,USCARRU,USCACDD,16497,HAM6,Whitewater,2012,11/8/2012 12:00:00 AM,NO,11/8/2012 12:00:00 AM,NO,Human,GPS-Walked,15.2,136.89906209,<Null>,{1672FA55-B9CC-4887-A0D9-58E257F1A026}, ,CAD06000,CA,06c32f8a-69fa-42fe-9639-0788eca5c719,2/12/2018 11:56:02 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{9503BBD1-90FF-426B-87F7-953706C07293},2012-CACDD-016497,5.39943423518707E-05,0.0357494620796994
179117,USCACDD,USCAMVU,USCACDD,9686,G0EU,Marron,2012,7/1/2012 12:00:00 AM,NO,7/13/2012 12:00:00 AM,NO,Human,GPS-Walked,20,73.98648894,<Null>,{80795B19-CBD2-4CD8-A918-8AE2A4C5E1F6}, ,CAD06000,CA,a5ece6cd-430e-4603-b8e4-e801f5e5ca42,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{FB3D87A8-32DD-4463-BCC2-A351D53592C2},2012-CACDD-009686,2.87650357222446E-05,0.0244175808252859
179119,USCACDD,USCACDD,USCACDD,8474,GWL6,Jameson,2012,6/3/2012 12:00:00 AM,NO,6/23/2012 12:00:00 AM,NO,Human,GPS-Driven,33.1,30.00064913,<Null>,{79EDAFE5-DD9A-4BAF-9D97-06EF97D26874}, ,CAD08000,CA,9998b568-f2b1-4276-8d1c-e75679a7f3c8,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:41:43 AM,swiberg,,,,,{39BDC040-D1C4-4EAA-B394-3CF8327FED5D},2012-CACDD-008474,1.19319704481313E-05,0.0286540328753021
179122,USCACDD,USCACDD,USCACDD,6099,J8AP,Rosamond,2016,4/18/2016 12:00:00 AM,NO,4/18/2016 12:00:00 AM,NO,Human,GPS-Walked,16.5,16.50745798, ,,,CAD05000,CA,45b88e87-272f-4fac-9db9-186ea56b233b,2/7/2018 9:40:06 AM,jnewman,2/26/2018 10:40:19 AM,swiberg,,,,,{02428669-19A6-482C-B78C-7B1D3DB7EE46},2016-CACDD-006099,6.59316174278501E-06,0.0162105449550321
179124,USCANOD,USCANOD,USCANOD,1764,HGG7,Clarks,2013,5/12/2013 12:00:00 AM,NO,5/25/2013 12:00:00 AM,NO,Unknown,GPS-Unknown,20.2,65.47758288, ,{BA4546E0-44CC-4A52-8747-424900D10157}, ,CAN02000,CA,392192ef-8f30-43ef-ab93-736482e85a02,2/8/2018 7:42:09 AM,jnewman,2/26/2018 10:43:57 AM,swiberg,,,,,{51FACACB-63C6-4869-842A-EC7DE34F6F45},2013-CANOD-001764,2.83841363852844E-05,0.070059153356031
179127,USCANOD,USCANOD,USCANOD,3212,JW5J,S2 Coal,2015,7/7/2015 12:00:00 AM,NO,7/10/2015 12:00:00 AM,NO,Natural,GPS-Walked,30,29.95305778, , , ,CAN02000,CA,3bd7cbf5-8d84-4f01-9750-231d36192986,2/7/2018 11:51:30 AM,jnewman,2/6/2018 8:26:49 PM,JNEWMAN,,,,,{9876A907-6FFB-4AF1-B105-CE906A5D1E1A},2015-CANOD-003212,1.29653008116293E-05,0.0259978970616582
179142,USCANOD,USCANOD,USCANOD,3008,JVJ8,Shinn,2015,6/30/2015 12:00:00 AM,NO,7/6/2015 12:00:00 AM,NO,Natural,GPS-Driven,111,110.80105801, , , ,CAN05000,CA,e11ef228-a2a5-45be-83b7-9fe3003ba1a5,2/7/2018 11:51:30 AM,jnewman,2/6/2018 8:26:49 PM,JNEWMAN,,,,,{873BC3C1-314B-40B4-8900-868AB4D07D8D},2015-CANOD-003008,4.77518979096203E-05,0.0337182642988915
179146,USCAPRI,USCANOD,USCANOD,3539,G6A3,Constantia,2012,8/15/2012 12:00:00 AM,NO,8/16/2012 12:00:00 AM,NO,Natural,GPS-Flight,154,154.73254172,<Null>,{87E8A5FA-BE3E-4A4A-A52E-8257328BB353},GPS-Helicopter,CAN05000,CA,24b2cbd6-8fc8-42c6-8e1c-cc050297c9e6,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:45:09 AM,swiberg,,,,,{E24D460A-ECA7-4393-A2FD-E2C1E411E103},2012-CANOD-003539,6.60183832223993E-05,0.0344883406739486
179157,USCAPRI,USCACND,USCACND,1367,K9P0,Picnic,2017,8/14/2017 12:00:00 AM,NO,8/17/2017 12:00:00 AM,NO,Undetermined,GPS-Walked,15,15.55465695,,,,CAC07000,CA,948d7886-3bc6-4b8e-b46b-4269afd7ef10,1/29/2018 10:19:19 AM,jnewman,2/14/2018 9:35:48 AM,swiberg,,,,,{1883F37D-B98F-4DDF-B5D3-EEEC265C5254},2017-CACND-001367,6.45384261588333E-06,0.013838774757934
179169,USCANOD,USCANOD,USCANOD,5384,LB5Z,R-2 Butte Well,2017,9/6/2017 12:00:00 AM,NO,9/11/2017 12:00:00 AM,NO,Natural,GPS-Walked,17.4,17.38791984,,,,CAN05000,CA,265c2188-e01c-4012-9a6f-d14b0ee4c6ab,1/29/2018 10:19:18 AM,jnewman,2/14/2018 9:47:45 AM,swiberg,,,,,{3D1BF5F5-5271-41FB-A7BC-E2314C31373D},2017-CANOD-005384,7.47519288779586E-06,0.0157154567707815
179172,USCACDD,USCACDD,USCACDD,8896,K1V5,Motor,2017,6/9/2017 12:00:00 AM,NO,6/10/2017 12:00:00 AM,NO,Human,GPS-Walked,17.5,17.19409199,,,,CAD09000,CA,1ed0f44f-f50c-4f19-8045-46175cbbd98d,1/29/2018 10:19:18 AM,jnewman,2/14/2018 9:44:58 AM,swiberg,,,,,{DE6F1DAD-083F-4FD6-81B0-C24A9D348FB4},2017-CACDD-008896,6.9100565269764E-06,0.0486410637072163
179185,USCACDD,USCACDD,USCACDD,8271,K07G,Matz,2017,5/29/2017 12:00:00 AM,NO,5/30/2017 12:00:00 AM,NO,Undetermined,GPS-Walked,16,14.05730708,,,,CAD06000,CA,d1dbab52-398a-4614-b0ac-8d09e3df06d6,1/29/2018 10:19:18 AM,jnewman,2/14/2018 9:41:31 AM,swiberg,,,,,{6D8E988E-B208-4ACF-B23C-F4369596EAD1},2017-CACDD-008271,5.55372207600158E-06,0.0332291074502902
179189,USCACND,USCACND,USCACND,2577,LB3Q,Hill,2017,9/6/2017 12:00:00 AM,NO,9/6/2017 12:00:00 AM,NO,Human,GPS-Walked,10.2,9.91318346,,,,CAC06000,CA,d2ac12af-e207-4bab-89f5-5f919cfd545f,1/29/2018 10:19:19 AM,jnewman,2/14/2018 9:32:10 AM,swiberg,,,,,{7DF18BFF-D2CA-46F6-AB0B-79455BAB8CE9},2017-CACND-002577,3.9681076486886E-06,0.0120644881177624
179193,USCACND,USCACND,USCACND,1113,F3TT,Seven,2011,5/14/2011 12:00:00 AM,NO,5/14/2011 12:00:00 AM,NO,Human,Unknown,69,69.24486002, , , ,CAC06000,CA,cd032dbb-2766-42cb-aa9f-b9b66de052a5,2/12/2018 11:56:39 AM,jnewman,2/26/2018 10:37:55 AM,swiberg,,,,,{DF8464C6-F261-4F36-9A40-ACBA3F510B0C},2011-CACND-001113,2.77743324659241E-05,0.0258405867130637
179194,USCACDD,USCARRU,USCACDD,11623,G5XF,Lamb,2012,8/11/2012 12:00:00 AM,NO,8/11/2012 12:00:00 AM,NO,Natural,GPS-Driven,25.2,25.16827894,<Null>,{B07709AF-F822-438A-97DC-9D5BC5E7CC64}, ,CAD06000,CA,dce822ba-2b5b-4094-bc08-a92c75dff8f0,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:40:51 AM,swiberg,,,,,{F88D4872-97D0-43F6-8FAD-F77314E52232},2012-CACDD-011623,9.92572313407436E-06,0.0181862566125915
179195,USCAPRI,USCACDD,USCACDD,8885,GX0F,Powerline,2012,6/14/2012 12:00:00 AM,NO,6/15/2012 12:00:00 AM,NO,Human,GPS-Driven,36.5,36.44501504,<Null>,{2623DA93-4881-4A3A-ABD6-390EA8021B9F}, ,CAD08000,CA,0166c1c5-9487-4b62-9ba9-4eea19507cbe,2/12/2018 11:56:03 AM,jnewman,2/26/2018 10:41:43 AM,swiberg,,,,,{2CF789C2-D348-44DC-A4FE-EDC5B43EEDEC},2012-CACDD-008885,1.44699736210896E-05,0.0272307252058332
